# age (yr),T_eff (K),L (L_sun)
1.14627e+10,2.77359e+03,4.40543e+03
1.14627e+10,2.75909e+03,4.54875e+03
1.14627e+10,2.74435e+03,4.69531e+03
1.14627e+10,2.72995e+03,4.84782e+03
1.14627e+10,2.71569e+03,5.00556e+03
1.14627e+10,2.70098e+03,5.16576e+03
1.14627e+10,2.71309e+03,5.01233e+03
1.14627e+10,2.72673e+03,4.85163e+03
1.14627e+10,2.74055e+03,4.69653e+03
1.14627e+10,2.75460e+03,4.54706e+03
1.14627e+10,2.76918e+03,4.40420e+03
1.14627e+10,2.78400e+03,4.26666e+03
1.14627e+10,2.79834e+03,4.13114e+03
1.14627e+10,2.81344e+03,4.00246e+03
1.14627e+10,2.82833e+03,3.87674e+03
1.14627e+10,2.84313e+03,3.75447e+03
1.14627e+10,2.85819e+03,3.63658e+03
1.14627e+10,2.87313e+03,3.52174e+03
1.14627e+10,2.88799e+03,3.41007e+03
1.14627e+10,2.90279e+03,3.30149e+03
1.14627e+10,2.91758e+03,3.19618e+03
1.14627e+10,2.93256e+03,3.09451e+03
1.14627e+10,2.94722e+03,2.99508e+03
1.14627e+10,2.96161e+03,2.89803e+03
1.14627e+10,2.97598e+03,2.80394e+03
1.14627e+10,2.97542e+03,2.81104e+03
1.14627e+10,2.96107e+03,2.90544e+03
1.14627e+10,2.94668e+03,3.00273e+03
1.14627e+10,2.93216e+03,3.10277e+03
1.14627e+10,2.91722e+03,3.20482e+03
1.14627e+10,2.90225e+03,3.30989e+03
1.14627e+10,2.90975e+03,3.25060e+03
1.14627e+10,2.92426e+03,3.14605e+03
1.14627e+10,2.93883e+03,3.04483e+03
1.14627e+10,2.95344e+03,2.94678e+03
1.14627e+10,2.96809e+03,2.85183e+03
1.14627e+10,2.98252e+03,2.75930e+03
1.14627e+10,2.99670e+03,2.66909e+03
1.14627e+10,3.01078e+03,2.58152e+03
1.14627e+10,3.02504e+03,2.49702e+03
1.14627e+10,3.03885e+03,2.41437e+03
1.14627e+10,3.05268e+03,2.33439e+03
1.14627e+10,3.06624e+03,2.25656e+03
1.14627e+10,3.08013e+03,2.18171e+03
1.14627e+10,3.09368e+03,2.10876e+03
1.14627e+10,3.10728e+03,2.03824e+03
1.14627e+10,3.12104e+03,1.97021e+03
1.14627e+10,3.13437e+03,1.90386e+03
1.14627e+10,3.14778e+03,1.83976e+03
1.14627e+10,3.16133e+03,1.77791e+03
1.14627e+10,3.17454e+03,1.71772e+03
1.14627e+10,3.18776e+03,1.65952e+03
1.14627e+10,3.20094e+03,1.60321e+03
1.14627e+10,3.21414e+03,1.54878e+03
1.14627e+10,3.22764e+03,1.49641e+03
1.14627e+10,3.24084e+03,1.44550e+03
1.14627e+10,3.25445e+03,1.39663e+03
1.14627e+10,3.26245e+03,1.36990e+03
1.14627e+10,3.24937e+03,1.41829e+03
1.14627e+10,3.23595e+03,1.46807e+03
1.14627e+10,3.22268e+03,1.51969e+03
1.14627e+10,3.20937e+03,1.57303e+03
1.14627e+10,3.19599e+03,1.62812e+03
1.14627e+10,3.18267e+03,1.68514e+03
1.14627e+10,3.16934e+03,1.74410e+03
1.14627e+10,3.15593e+03,1.80496e+03
1.14628e+10,3.14229e+03,1.86759e+03
1.14628e+10,3.12879e+03,1.93251e+03
1.14628e+10,3.11536e+03,1.99970e+03
1.14628e+10,3.10163e+03,2.06872e+03
1.14628e+10,3.08762e+03,2.13961e+03
1.14628e+10,3.07377e+03,2.21309e+03
1.14628e+10,3.05957e+03,2.28839e+03
1.14628e+10,3.04561e+03,2.36656e+03
1.14628e+10,3.03087e+03,2.44577e+03
1.14628e+10,3.01657e+03,2.52839e+03
1.14628e+10,3.00189e+03,2.61280e+03
1.14628e+10,2.98672e+03,2.69848e+03
1.14628e+10,2.97128e+03,2.78524e+03
1.14628e+10,2.95564e+03,2.87274e+03
1.14628e+10,2.93997e+03,2.95529e+03
1.14628e+10,2.93996e+03,2.92334e+03
1.14628e+10,2.95440e+03,2.82969e+03
1.14628e+10,2.96868e+03,2.73775e+03
1.14628e+10,2.98132e+03,2.65986e+03
1.14628e+10,2.99269e+03,2.58989e+03
1.14628e+10,3.00687e+03,2.50534e+03
1.14628e+10,3.02064e+03,2.42253e+03
1.14628e+10,3.03462e+03,2.34271e+03
1.14628e+10,3.04849e+03,2.26523e+03
1.14628e+10,3.06258e+03,2.19057e+03
1.14628e+10,3.07620e+03,2.11757e+03
1.14628e+10,3.09003e+03,2.04720e+03
1.14628e+10,3.10341e+03,1.97850e+03
1.14628e+10,3.11711e+03,1.91242e+03
1.14628e+10,3.13058e+03,1.84820e+03
1.14628e+10,3.14395e+03,1.78596e+03
1.14628e+10,3.15774e+03,1.72623e+03
1.14628e+10,3.17099e+03,1.66784e+03
1.14628e+10,3.18449e+03,1.61162e+03
1.14628e+10,3.19781e+03,1.55708e+03
1.14628e+10,3.21121e+03,1.50439e+03
1.14628e+10,3.22452e+03,1.45337e+03
1.14628e+10,3.23813e+03,1.40427e+03
1.14628e+10,3.25107e+03,1.35626e+03
1.14628e+10,3.26453e+03,1.31026e+03
1.14628e+10,3.27771e+03,1.26557e+03
1.14628e+10,3.29107e+03,1.22249e+03
1.14628e+10,3.30453e+03,1.18090e+03
1.14628e+10,3.31759e+03,1.14044e+03
1.14628e+10,3.33102e+03,1.10157e+03
1.14628e+10,3.34462e+03,1.06408e+03
1.14628e+10,3.35788e+03,1.02764e+03
1.14628e+10,3.37130e+03,9.92505e+02
1.14628e+10,3.38460e+03,9.58486e+02
1.14628e+10,3.39776e+03,9.25536e+02
1.14628e+10,3.41095e+03,8.93708e+02
1.14628e+10,3.42383e+03,8.62820e+02
1.14628e+10,3.42710e+03,8.53772e+02
1.14628e+10,3.41322e+03,8.83880e+02
1.14628e+10,3.39939e+03,9.15051e+02
1.14628e+10,3.38563e+03,9.47321e+02
1.14628e+10,3.37205e+03,9.80804e+02
1.14628e+10,3.35871e+03,1.01557e+03
1.14628e+10,3.34556e+03,1.05165e+03
1.14628e+10,3.33246e+03,1.08900e+03
1.14628e+10,3.31886e+03,1.12734e+03
1.14628e+10,3.30542e+03,1.16709e+03
1.14628e+10,3.29233e+03,1.20845e+03
1.14628e+10,3.27916e+03,1.25119e+03
1.14628e+10,3.26591e+03,1.29533e+03
1.14628e+10,3.25270e+03,1.34103e+03
1.14628e+10,3.23956e+03,1.38835e+03
1.14628e+10,3.22652e+03,1.43738e+03
1.14628e+10,3.21324e+03,1.48787e+03
1.14628e+10,3.19999e+03,1.54013e+03
1.14628e+10,3.18687e+03,1.59430e+03
1.14628e+10,3.17379e+03,1.65035e+03
1.14628e+10,3.16055e+03,1.70815e+03
1.14628e+10,3.14722e+03,1.76781e+03
1.14628e+10,3.13410e+03,1.82975e+03
1.14628e+10,3.12075e+03,1.89350e+03
1.14628e+10,3.10746e+03,1.95948e+03
1.14628e+10,3.09431e+03,2.02787e+03
1.14628e+10,3.08064e+03,2.09784e+03
1.14628e+10,3.06694e+03,2.17011e+03
1.14628e+10,3.05360e+03,2.24531e+03
1.14628e+10,3.03997e+03,2.32257e+03
1.14628e+10,3.02602e+03,2.40183e+03
1.14628e+10,3.01216e+03,2.48384e+03
1.14628e+10,2.99809e+03,2.56815e+03
1.14628e+10,2.98396e+03,2.65505e+03
1.14628e+10,2.96975e+03,2.74459e+03
1.14628e+10,2.95546e+03,2.83681e+03
1.14628e+10,2.94108e+03,2.93176e+03
1.14628e+10,2.92658e+03,3.02943e+03
1.14628e+10,2.91216e+03,3.13038e+03
1.14628e+10,2.89774e+03,3.23448e+03
1.14628e+10,2.88295e+03,3.34078e+03
1.14628e+10,2.86801e+03,3.44989e+03
1.14628e+10,2.85326e+03,3.56292e+03
1.14628e+10,2.83862e+03,3.67978e+03
1.14628e+10,2.82394e+03,3.80005e+03
1.14628e+10,2.80941e+03,3.92454e+03
1.14628e+10,2.79514e+03,4.05378e+03
1.14628e+10,2.78094e+03,4.18725e+03
1.14628e+10,2.76704e+03,4.32600e+03
1.14628e+10,2.75336e+03,4.46996e+03
1.14628e+10,2.74019e+03,4.62048e+03
1.14628e+10,2.72692e+03,4.77542e+03
1.14628e+10,2.71420e+03,4.93757e+03
1.14628e+10,2.70171e+03,5.10589e+03
1.14628e+10,2.68984e+03,5.28238e+03
1.14628e+10,2.67799e+03,5.46478e+03
1.14628e+10,2.66697e+03,5.65653e+03
1.14628e+10,2.67191e+03,5.59308e+03
1.14628e+10,2.68352e+03,5.40552e+03
1.14628e+10,2.69511e+03,5.22394e+03
1.14628e+10,2.70697e+03,5.04928e+03
1.14628e+10,2.71906e+03,4.88114e+03
1.14628e+10,2.73135e+03,4.71914e+03
1.14628e+10,2.74415e+03,4.56421e+03
1.14628e+10,2.75747e+03,4.41618e+03
1.14628e+10,2.77043e+03,4.27130e+03
1.14628e+10,2.78347e+03,4.13127e+03
1.14628e+10,2.79771e+03,3.99968e+03
1.14628e+10,2.81132e+03,3.86991e+03
1.14628e+10,2.82542e+03,3.74572e+03
1.14628e+10,2.83947e+03,3.62513e+03
1.14628e+10,2.85442e+03,3.51099e+03
1.14628e+10,2.86906e+03,3.39927e+03
1.14628e+10,2.88358e+03,3.29057e+03
1.14628e+10,2.87699e+03,3.34308e+03
1.14628e+10,2.86237e+03,3.45308e+03
1.14628e+10,2.85880e+03,3.47859e+03
1.14628e+10,2.87313e+03,3.36692e+03
1.14628e+10,2.88754e+03,3.25888e+03
1.14628e+10,2.90205e+03,3.15434e+03
1.14628e+10,2.91634e+03,3.05243e+03
1.14628e+10,2.93067e+03,2.95373e+03
1.14628e+10,2.94509e+03,2.85829e+03
1.14628e+10,2.95947e+03,2.76566e+03
1.14628e+10,2.97342e+03,2.67501e+03
1.14628e+10,2.98739e+03,2.58723e+03
1.14628e+10,3.00167e+03,2.50282e+03
1.14628e+10,3.01584e+03,2.42083e+03
1.14628e+10,3.02963e+03,2.34075e+03
1.14628e+10,3.04341e+03,2.26320e+03
1.14628e+10,3.05719e+03,2.18812e+03
1.14628e+10,3.07094e+03,2.11540e+03
1.14628e+10,3.08460e+03,2.04488e+03
1.14628e+10,3.09830e+03,1.97669e+03
1.14628e+10,3.11198e+03,1.91066e+03
1.14628e+10,3.12545e+03,1.84652e+03
1.14628e+10,3.13890e+03,1.78443e+03
1.14628e+10,3.15255e+03,1.72460e+03
1.14628e+10,3.16609e+03,1.66659e+03
1.14628e+10,3.17939e+03,1.61024e+03
1.14628e+10,3.19301e+03,1.55604e+03
1.14628e+10,3.20654e+03,1.50355e+03
1.14629e+10,3.20395e+03,1.51628e+03
1.14629e+10,3.19075e+03,1.56953e+03
1.14629e+10,3.17727e+03,1.62431e+03
1.14629e+10,3.16371e+03,1.68088e+03
1.14629e+10,3.15017e+03,1.73937e+03
1.14629e+10,3.13670e+03,1.79990e+03
1.14629e+10,3.12322e+03,1.86246e+03
1.14629e+10,3.10965e+03,1.92701e+03
1.14629e+10,3.09598e+03,1.99359e+03
1.14629e+10,3.08242e+03,2.06253e+03
1.14629e+10,3.06856e+03,2.13333e+03
1.14629e+10,3.05485e+03,2.20669e+03
1.14629e+10,3.04104e+03,2.28221e+03
1.14629e+10,3.02738e+03,2.36047e+03
1.14629e+10,3.01356e+03,2.44081e+03
1.14629e+10,2.99980e+03,2.52373e+03
1.14629e+10,2.98623e+03,2.60887e+03
1.14629e+10,2.97250e+03,2.69673e+03
1.14629e+10,2.95904e+03,2.78789e+03
1.14629e+10,2.94592e+03,2.88234e+03
1.14629e+10,2.93492e+03,2.97768e+03
1.14629e+10,2.92657e+03,3.07974e+03
1.14629e+10,2.92587e+03,3.18638e+03
1.14629e+10,2.94175e+03,3.26851e+03
1.14629e+10,2.96736e+03,3.31392e+03
1.14629e+10,2.99523e+03,3.34011e+03
1.14629e+10,3.05216e+03,3.36404e+03
1.14629e+10,3.11042e+03,3.37453e+03
1.14629e+10,3.16983e+03,3.37894e+03
1.14629e+10,3.23039e+03,3.37860e+03
1.14629e+10,3.29210e+03,3.38034e+03
1.14629e+10,3.35499e+03,3.38276e+03
1.14629e+10,3.41908e+03,3.38498e+03
1.14629e+10,3.48440e+03,3.38699e+03
1.14629e+10,3.55096e+03,3.38890e+03
1.14629e+10,3.61880e+03,3.38976e+03
1.14629e+10,3.68793e+03,3.39072e+03
1.14629e+10,3.75839e+03,3.39127e+03
1.14629e+10,3.83019e+03,3.39182e+03
1.14629e+10,3.90336e+03,3.39268e+03
1.14629e+10,3.97794e+03,3.39261e+03
1.14629e+10,4.05394e+03,3.39313e+03
1.14629e+10,4.13139e+03,3.39348e+03
1.14629e+10,4.21032e+03,3.39346e+03
1.14629e+10,4.29077e+03,3.39341e+03
1.14629e+10,4.37274e+03,3.39341e+03
1.14629e+10,4.45629e+03,3.39330e+03
1.14629e+10,4.54142e+03,3.39335e+03
1.14629e+10,4.62819e+03,3.39298e+03
1.14629e+10,4.71661e+03,3.39318e+03
1.14629e+10,4.80673e+03,3.39379e+03
1.14629e+10,4.89856e+03,3.39366e+03
1.14629e+10,4.99214e+03,3.39352e+03
1.14629e+10,5.08752e+03,3.39325e+03
1.14629e+10,5.18471e+03,3.39315e+03
1.14629e+10,5.28377e+03,3.39283e+03
1.14629e+10,5.38471e+03,3.39276e+03
1.14629e+10,5.48759e+03,3.39253e+03
1.14629e+10,5.59243e+03,3.39533e+03
1.14629e+10,5.69927e+03,3.39738e+03
1.14629e+10,5.80816e+03,3.39763e+03
1.14629e+10,5.91912e+03,3.39832e+03
1.14629e+10,6.03221e+03,3.39780e+03
1.14629e+10,6.14746e+03,3.39826e+03
1.14629e+10,6.26490e+03,3.39651e+03
1.14629e+10,6.38459e+03,3.39480e+03
1.14629e+10,6.50657e+03,3.39402e+03
1.14629e+10,6.63088e+03,3.39196e+03
1.14629e+10,6.75756e+03,3.39041e+03
1.14629e+10,6.88667e+03,3.38897e+03
1.14629e+10,7.01824e+03,3.38624e+03
1.14629e+10,7.15232e+03,3.38480e+03
1.14629e+10,7.28897e+03,3.38284e+03
1.14629e+10,7.42822e+03,3.38024e+03
1.14629e+10,7.57014e+03,3.37872e+03
1.14629e+10,7.71477e+03,3.37692e+03
1.14629e+10,7.86217e+03,3.37544e+03
1.14629e+10,8.01238e+03,3.37402e+03
1.14629e+10,8.16546e+03,3.37277e+03
1.14629e+10,8.32147e+03,3.37205e+03
1.14629e+10,8.48045e+03,3.37167e+03
1.14629e+10,8.64248e+03,3.37132e+03
1.14629e+10,8.80760e+03,3.37101e+03
1.14629e+10,8.97588e+03,3.37071e+03
1.14629e+10,9.14737e+03,3.37039e+03
1.14629e+10,9.32214e+03,3.37011e+03
1.14629e+10,9.50024e+03,3.36987e+03
1.14629e+10,9.68175e+03,3.36961e+03
1.14629e+10,9.86673e+03,3.36938e+03
1.14629e+10,1.00552e+04,3.36916e+03
1.14629e+10,1.02474e+04,3.36883e+03
1.14629e+10,1.04431e+04,3.36857e+03
1.14629e+10,1.06427e+04,3.36836e+03
1.14629e+10,1.08460e+04,3.36804e+03
1.14629e+10,1.10532e+04,3.36766e+03
1.14629e+10,1.12644e+04,3.36738e+03
1.14629e+10,1.14796e+04,3.36702e+03
1.14629e+10,1.16989e+04,3.36655e+03
1.14629e+10,1.19225e+04,3.36621e+03
1.14629e+10,1.21502e+04,3.36579e+03
1.14629e+10,1.23824e+04,3.36534e+03
1.14629e+10,1.26190e+04,3.36497e+03
1.14629e+10,1.28601e+04,3.36457e+03
1.14629e+10,1.31058e+04,3.36411e+03
1.14629e+10,1.33562e+04,3.36359e+03
1.14629e+10,1.36113e+04,3.36293e+03
1.14629e+10,1.38714e+04,3.36237e+03
1.14629e+10,1.41364e+04,3.36190e+03
1.14629e+10,1.44065e+04,3.36140e+03
1.14629e+10,1.46817e+04,3.36094e+03
1.14629e+10,1.49623e+04,3.36039e+03
1.14629e+10,1.52481e+04,3.35948e+03
1.14629e+10,1.55394e+04,3.35878e+03
1.14629e+10,1.58363e+04,3.35804e+03
1.14629e+10,1.61389e+04,3.35724e+03
1.14629e+10,1.64472e+04,3.35632e+03
1.14629e+10,1.67615e+04,3.35538e+03
1.14629e+10,1.70817e+04,3.35452e+03
1.14629e+10,1.74081e+04,3.35358e+03
1.14629e+10,1.77407e+04,3.35255e+03
1.14629e+10,1.80796e+04,3.35156e+03
1.14629e+10,1.84250e+04,3.35049e+03
1.14629e+10,1.87771e+04,3.34935e+03
1.14629e+10,1.91358e+04,3.34823e+03
1.14629e+10,1.95014e+04,3.34711e+03
1.14629e+10,1.98740e+04,3.34589e+03
1.14629e+10,2.02537e+04,3.34456e+03
1.14629e+10,2.06407e+04,3.34331e+03
1.14629e+10,2.10350e+04,3.34195e+03
1.14629e+10,2.14369e+04,3.34058e+03
1.14629e+10,2.18465e+04,3.33920e+03
1.14629e+10,2.22638e+04,3.33774e+03
1.14629e+10,2.26892e+04,3.33617e+03
1.14629e+10,2.31227e+04,3.33466e+03
1.14629e+10,2.35645e+04,3.33305e+03
1.14629e+10,2.40147e+04,3.33134e+03
1.14629e+10,2.44735e+04,3.32966e+03
1.14629e+10,2.49410e+04,3.32793e+03
1.14629e+10,2.54176e+04,3.32605e+03
1.14629e+10,2.59032e+04,3.32419e+03
1.14629e+10,2.63980e+04,3.32231e+03
1.14629e+10,2.69024e+04,3.32029e+03
1.14629e+10,2.74164e+04,3.31820e+03
1.14629e+10,2.79402e+04,3.31612e+03
1.14629e+10,2.84740e+04,3.31394e+03
1.14629e+10,2.90179e+04,3.31165e+03
1.14629e+10,2.95723e+04,3.30946e+03
1.14629e+10,3.01373e+04,3.30711e+03
1.14629e+10,3.07131e+04,3.30464e+03
1.14629e+10,3.12999e+04,3.30217e+03
1.14629e+10,3.18978e+04,3.29960e+03
1.14629e+10,3.25072e+04,3.29691e+03
1.14629e+10,3.31283e+04,3.29423e+03
1.14629e+10,3.37612e+04,3.29145e+03
1.14629e+10,3.44062e+04,3.28850e+03
1.14629e+10,3.50635e+04,3.28556e+03
1.14629e+10,3.57333e+04,3.28262e+03
1.14629e+10,3.64160e+04,3.27945e+03
1.14629e+10,3.71117e+04,3.27614e+03
1.14629e+10,3.78207e+04,3.27292e+03
1.14629e+10,3.85432e+04,3.26945e+03
1.14629e+10,3.92795e+04,3.26581e+03
1.14629e+10,4.00299e+04,3.26212e+03
1.14629e+10,4.07946e+04,3.25831e+03
1.14629e+10,4.15739e+04,3.25412e+03
1.14629e+10,4.23681e+04,3.24964e+03
1.14629e+10,4.31774e+04,3.24528e+03
1.14629e+10,4.40022e+04,3.24083e+03
1.14629e+10,4.48427e+04,3.23577e+03
1.14629e+10,4.56993e+04,3.23036e+03
1.14629e+10,4.65722e+04,3.22500e+03
1.14629e+10,4.74618e+04,3.21939e+03
1.14629e+10,4.83683e+04,3.21318e+03
1.14629e+10,4.92920e+04,3.20652e+03
1.14629e+10,5.02334e+04,3.19985e+03
1.14629e+10,5.11928e+04,3.19279e+03
1.14629e+10,5.21703e+04,3.18496e+03
1.14629e+10,5.31665e+04,3.17654e+03
1.14629e+10,5.41813e+04,3.16637e+03
1.14629e+10,5.52159e+04,3.15854e+03
1.14629e+10,5.62701e+04,3.14975e+03
1.14629e+10,5.73437e+04,3.13759e+03
1.14629e+10,5.84383e+04,3.12755e+03
1.14629e+10,5.95531e+04,3.11476e+03
1.14629e+10,6.06895e+04,3.10305e+03
1.14629e+10,6.18470e+04,3.08945e+03
1.14629e+10,6.30262e+04,3.07458e+03
1.14629e+10,6.42277e+04,3.05934e+03
1.14629e+10,6.54518e+04,3.04324e+03
1.14629e+10,6.66989e+04,3.02651e+03
1.14629e+10,6.79695e+04,3.00920e+03
1.14629e+10,6.92637e+04,2.99049e+03
1.14629e+10,7.05812e+04,2.96941e+03
1.14629e+10,7.19245e+04,2.94982e+03
1.14629e+10,7.32916e+04,2.92747e+03
1.14629e+10,7.46834e+04,2.90334e+03
1.14629e+10,7.61014e+04,2.87904e+03
1.14629e+10,7.75445e+04,2.85271e+03
1.14629e+10,7.90144e+04,2.82596e+03
1.14629e+10,8.05098e+04,2.79700e+03
1.14630e+10,8.20310e+04,2.76593e+03
1.14630e+10,8.35784e+04,2.73305e+03
1.14630e+10,8.51532e+04,2.69917e+03
1.14630e+10,8.67549e+04,2.66373e+03
1.14630e+10,8.83815e+04,2.62547e+03
1.14630e+10,9.00328e+04,2.58445e+03
1.14630e+10,9.17104e+04,2.54172e+03
1.14630e+10,9.34138e+04,2.49726e+03
1.14630e+10,9.51375e+04,2.44897e+03
1.14630e+10,9.68815e+04,2.39751e+03
1.14630e+10,9.86442e+04,2.34301e+03
1.14630e+10,1.00428e+05,2.28659e+03
1.14630e+10,1.02218e+05,2.22552e+03
1.14630e+10,1.04012e+05,2.16021e+03
1.14630e+10,1.05808e+05,2.09168e+03
1.14630e+10,1.07595e+05,2.01932e+03
1.14630e+10,1.09351e+05,1.94175e+03
1.14630e+10,1.11072e+05,1.86045e+03
1.14630e+10,1.12739e+05,1.77559e+03
1.14630e+10,1.14309e+05,1.68627e+03
1.14630e+10,1.15745e+05,1.59312e+03
1.14630e+10,1.17033e+05,1.49833e+03
1.14630e+10,1.18144e+05,1.40331e+03
1.14630e+10,1.19057e+05,1.30963e+03
1.14630e+10,1.19727e+05,1.21834e+03
1.14630e+10,1.20190e+05,1.13137e+03
1.14630e+10,1.20460e+05,1.04948e+03
1.14630e+10,1.20518e+05,9.73010e+02
1.14630e+10,1.20422e+05,9.02154e+02
1.14630e+10,1.20183e+05,8.36744e+02
1.14630e+10,1.19806e+05,7.76563e+02
1.14630e+10,1.19329e+05,7.21182e+02
1.14630e+10,1.18764e+05,6.70224e+02
1.14630e+10,1.18125e+05,6.23316e+02
1.14630e+10,1.17416e+05,5.80149e+02
1.14630e+10,1.16657e+05,5.40327e+02
1.14630e+10,1.15855e+05,5.03552e+02
1.14630e+10,1.15017e+05,4.69553e+02
1.14630e+10,1.14141e+05,4.38132e+02
1.14630e+10,1.13241e+05,4.09018e+02
1.14630e+10,1.12319e+05,3.82029e+02
1.14630e+10,1.11376e+05,3.56994e+02
1.14630e+10,1.10419e+05,3.33736e+02
1.14630e+10,1.09447e+05,3.12127e+02
1.14630e+10,1.08465e+05,2.92025e+02
1.14630e+10,1.07477e+05,2.73301e+02
1.14630e+10,1.06484e+05,2.55857e+02
1.14630e+10,1.05488e+05,2.39584e+02
1.14630e+10,1.04493e+05,2.24387e+02
1.14630e+10,1.03502e+05,2.10178e+02
1.14630e+10,1.02522e+05,1.96864e+02
1.14630e+10,1.01562e+05,1.84349e+02
1.14630e+10,1.00644e+05,1.72503e+02
1.14630e+10,9.98443e+04,1.61069e+02
1.14630e+10,9.98534e+04,1.49786e+02
1.14630e+10,9.95302e+04,1.39237e+02
1.14630e+10,9.87888e+04,1.29890e+02
1.14630e+10,9.79784e+04,1.21334e+02
1.14630e+10,9.71378e+04,1.13426e+02
1.14630e+10,9.62871e+04,1.06073e+02
1.14630e+10,9.54473e+04,9.91884e+01
1.14630e+10,9.46153e+04,9.27502e+01
1.14630e+10,9.37857e+04,8.67395e+01
1.14630e+10,9.29601e+04,8.11243e+01
1.14630e+10,9.21392e+04,7.58772e+01
1.14630e+10,9.13132e+04,7.09900e+01
1.14630e+10,9.04916e+04,6.64225e+01
1.14630e+10,8.96714e+04,6.21579e+01
1.14631e+10,8.88515e+04,5.81775e+01
1.14631e+10,8.80365e+04,5.44557e+01
1.14631e+10,8.72218e+04,5.09813e+01
1.14631e+10,8.64096e+04,4.77350e+01
1.14631e+10,8.56016e+04,4.46995e+01
1.14631e+10,8.47963e+04,4.18626e+01
1.14631e+10,8.39919e+04,3.92129e+01
1.14631e+10,8.31923e+04,3.67339e+01
1.14632e+10,8.23967e+04,3.44153e+01
1.14632e+10,8.16022e+04,3.22492e+01
1.14632e+10,8.08120e+04,3.02225e+01
1.14632e+10,8.00266e+04,2.83257e+01
1.14632e+10,7.92428e+04,2.65528e+01
1.14632e+10,7.84632e+04,2.48936e+01
1.14633e+10,7.76879e+04,2.33406e+01
1.14633e+10,7.69147e+04,2.18885e+01
1.14633e+10,7.61457e+04,2.05291e+01
1.14633e+10,7.53804e+04,1.92567e+01
1.14634e+10,7.46178e+04,1.80663e+01
1.14634e+10,7.38582e+04,1.69523e+01
1.14634e+10,7.31029e+04,1.59089e+01
1.14634e+10,7.23518e+04,1.49317e+01
1.14635e+10,7.16035e+04,1.40170e+01
1.14635e+10,7.08584e+04,1.31606e+01
1.14635e+10,7.01179e+04,1.23580e+01
1.14636e+10,6.93815e+04,1.16060e+01
1.14636e+10,6.86481e+04,1.09018e+01
1.14636e+10,6.79185e+04,1.02420e+01
1.14637e+10,6.71932e+04,9.62343e+00
1.14637e+10,6.64723e+04,9.04354e+00
1.14637e+10,6.57545e+04,8.50024e+00
1.14638e+10,6.50409e+04,7.99078e+00
1.14638e+10,6.43318e+04,7.51297e+00
1.14639e+10,6.36272e+04,7.06474e+00
1.14639e+10,6.29269e+04,6.64429e+00
1.14640e+10,6.22304e+04,6.24998e+00
1.14640e+10,6.15387e+04,5.87990e+00
1.14641e+10,6.08520e+04,5.53244e+00
1.14641e+10,6.01701e+04,5.20624e+00
1.14642e+10,5.94929e+04,4.90000e+00
1.14642e+10,5.88202e+04,4.61249e+00
1.14643e+10,5.81528e+04,4.34238e+00
1.14643e+10,5.74906e+04,4.08858e+00
1.14644e+10,5.68333e+04,3.85016e+00
1.14644e+10,5.61813e+04,3.62610e+00
1.14645e+10,5.55344e+04,3.41551e+00
1.14646e+10,5.48929e+04,3.21754e+00
1.14646e+10,5.42566e+04,3.03142e+00
1.14647e+10,5.36256e+04,2.85639e+00
1.14648e+10,5.30002e+04,2.69177e+00
1.14648e+10,5.23803e+04,2.53690e+00
1.14649e+10,5.17660e+04,2.39117e+00
1.14650e+10,5.11572e+04,2.25406e+00
1.14651e+10,5.05539e+04,2.12505e+00
1.14651e+10,4.99563e+04,2.00359e+00
1.14652e+10,4.93645e+04,1.88924e+00
1.14653e+10,4.87782e+04,1.78158e+00
1.14654e+10,4.81975e+04,1.68021e+00
1.14655e+10,4.76226e+04,1.58473e+00
