# age (yr),T_eff (K),L (L_sun)
1.35277e+09,3.24766e+03,3.90605e+03
1.35277e+09,3.20878e+03,4.35625e+03
1.35277e+09,3.16842e+03,4.85286e+03
1.35277e+09,3.12874e+03,5.40668e+03
1.35277e+09,3.08798e+03,6.01782e+03
1.35277e+09,3.04690e+03,6.69431e+03
1.35277e+09,3.01601e+03,7.22342e+03
1.35277e+09,3.05714e+03,6.49554e+03
1.35277e+09,3.09782e+03,5.83709e+03
1.35277e+09,3.13802e+03,5.24218e+03
1.35277e+09,3.17781e+03,4.70536e+03
1.35277e+09,3.21775e+03,4.22262e+03
1.35278e+09,3.25713e+03,3.78709e+03
1.35278e+09,3.29698e+03,3.39660e+03
1.35278e+09,3.33643e+03,3.04490e+03
1.35278e+09,3.37636e+03,2.72966e+03
1.35278e+09,3.41617e+03,2.44622e+03
1.35279e+09,3.45207e+03,2.22987e+03
1.35279e+09,3.41151e+03,2.48776e+03
1.35280e+09,3.37132e+03,2.77511e+03
1.35280e+09,3.33123e+03,3.09522e+03
1.35281e+09,3.29156e+03,3.45211e+03
1.35282e+09,3.25176e+03,3.84881e+03
1.35284e+09,3.21111e+03,4.28746e+03
1.35287e+09,3.16824e+03,4.76462e+03
1.35289e+09,3.18283e+03,4.54681e+03
1.35290e+09,3.21632e+03,4.15123e+03
1.35290e+09,3.25568e+03,3.72341e+03
1.35290e+09,3.29523e+03,3.33898e+03
1.35290e+09,3.33528e+03,2.99428e+03
1.35290e+09,3.37493e+03,2.68388e+03
1.35290e+09,3.41572e+03,2.40652e+03
1.35290e+09,3.43407e+03,2.28824e+03
1.35290e+09,3.39372e+03,2.55297e+03
1.35290e+09,3.35334e+03,2.84759e+03
1.35290e+09,3.31416e+03,3.17738e+03
1.35290e+09,3.27447e+03,3.54356e+03
1.35290e+09,3.23476e+03,3.95088e+03
1.35290e+09,3.19531e+03,4.40445e+03
1.35290e+09,3.15535e+03,4.90717e+03
1.35290e+09,3.11544e+03,5.46592e+03
1.35290e+09,3.07454e+03,6.08254e+03
1.35290e+09,3.03308e+03,6.76376e+03
1.35290e+09,2.99059e+03,7.51291e+03
1.35290e+09,3.00831e+03,7.16991e+03
1.35290e+09,3.04974e+03,6.44910e+03
1.35290e+09,3.09077e+03,5.79703e+03
1.35290e+09,3.13155e+03,5.20829e+03
1.35290e+09,3.17064e+03,4.67316e+03
1.35290e+09,3.21028e+03,4.19331e+03
1.35290e+09,3.25010e+03,3.76193e+03
1.35290e+09,3.29012e+03,3.37441e+03
1.35290e+09,3.32990e+03,3.02566e+03
1.35290e+09,3.36957e+03,2.71220e+03
1.35291e+09,3.40673e+03,2.45602e+03
1.35291e+09,3.36672e+03,2.73998e+03
1.35292e+09,3.32680e+03,3.05598e+03
1.35293e+09,3.28711e+03,3.40826e+03
1.35293e+09,3.24738e+03,3.80006e+03
1.35294e+09,3.20706e+03,4.23415e+03
1.35296e+09,3.16706e+03,4.69424e+03
1.35300e+09,3.13167e+03,5.06613e+03
1.35301e+09,3.16493e+03,4.61302e+03
1.35301e+09,3.20434e+03,4.14420e+03
1.35301e+09,3.24416e+03,3.71815e+03
1.35301e+09,3.28359e+03,3.33420e+03
1.35301e+09,3.32350e+03,2.98992e+03
1.35301e+09,3.36300e+03,2.67992e+03
1.35301e+09,3.40324e+03,2.40250e+03
1.35301e+09,3.37822e+03,2.57409e+03
1.35301e+09,3.33849e+03,2.87185e+03
1.35301e+09,3.29854e+03,3.20287e+03
1.35301e+09,3.25902e+03,3.57196e+03
1.35301e+09,3.21967e+03,3.98291e+03
1.35301e+09,3.17989e+03,4.43885e+03
1.35301e+09,3.14023e+03,4.94585e+03
1.35301e+09,3.09986e+03,5.50676e+03
1.35301e+09,3.05869e+03,6.12608e+03
1.35301e+09,3.01715e+03,6.81083e+03
1.35301e+09,2.97414e+03,7.56112e+03
1.35301e+09,2.95018e+03,7.97520e+03
1.35301e+09,2.99304e+03,7.18491e+03
1.35301e+09,3.03520e+03,6.46677e+03
1.35301e+09,3.07614e+03,5.81345e+03
1.35301e+09,3.11712e+03,5.22455e+03
1.35301e+09,3.15678e+03,4.68974e+03
1.35301e+09,3.19689e+03,4.20956e+03
1.35301e+09,3.23645e+03,3.77633e+03
1.35302e+09,3.27596e+03,3.38673e+03
1.35302e+09,3.31560e+03,3.03681e+03
1.35302e+09,3.34395e+03,2.81666e+03
1.35302e+09,3.30409e+03,3.14125e+03
1.35303e+09,3.26429e+03,3.50211e+03
1.35304e+09,3.22443e+03,3.90381e+03
1.35305e+09,3.18421e+03,4.34901e+03
1.35306e+09,3.14233e+03,4.83857e+03
1.35310e+09,3.09606e+03,5.35150e+03
1.35312e+09,3.11006e+03,5.06931e+03
1.35312e+09,3.14468e+03,4.61698e+03
1.35312e+09,3.18478e+03,4.14475e+03
1.35312e+09,3.22487e+03,3.71964e+03
1.35312e+09,3.26444e+03,3.33617e+03
1.35312e+09,3.30425e+03,2.99188e+03
1.35312e+09,3.34396e+03,2.68225e+03
1.35312e+09,3.35241e+03,2.62312e+03
1.35312e+09,3.31293e+03,2.92646e+03
1.35312e+09,3.27308e+03,3.26341e+03
1.35312e+09,3.23353e+03,3.63880e+03
1.35312e+09,3.19395e+03,4.05622e+03
1.35312e+09,3.15409e+03,4.51949e+03
1.35312e+09,3.11390e+03,5.03318e+03
1.35312e+09,3.07329e+03,5.60195e+03
1.35312e+09,3.03171e+03,6.22882e+03
1.35312e+09,2.98914e+03,6.91820e+03
1.35312e+09,2.94529e+03,7.67297e+03
1.35312e+09,2.90010e+03,8.49636e+03
1.35312e+09,2.93320e+03,7.83462e+03
1.35312e+09,2.97738e+03,7.06686e+03
1.35312e+09,3.02003e+03,6.36373e+03
1.35312e+09,3.06126e+03,5.72268e+03
1.35312e+09,3.10193e+03,5.14242e+03
1.35312e+09,3.14247e+03,4.61905e+03
1.35312e+09,3.18228e+03,4.14589e+03
1.35313e+09,3.22230e+03,3.72082e+03
1.35313e+09,3.26150e+03,3.33674e+03
1.35313e+09,3.28624e+03,3.12601e+03
1.35313e+09,3.24643e+03,3.48508e+03
1.35314e+09,3.20860e+03,3.85700e+03
1.35315e+09,3.16823e+03,4.29640e+03
1.35316e+09,3.12701e+03,4.78162e+03
1.35317e+09,3.08982e+03,5.21917e+03
1.35319e+09,3.06137e+03,5.52336e+03
1.35321e+09,3.04213e+03,5.65957e+03
1.35322e+09,3.06216e+03,5.29011e+03
1.35322e+09,3.09808e+03,4.81152e+03
1.35322e+09,3.13831e+03,4.32128e+03
1.35322e+09,3.17859e+03,3.87991e+03
1.35322e+09,3.21882e+03,3.48240e+03
1.35322e+09,3.25890e+03,3.12451e+03
1.35322e+09,3.29859e+03,2.80205e+03
1.35322e+09,3.30533e+03,2.75408e+03
1.35322e+09,3.26594e+03,3.07180e+03
1.35322e+09,3.22639e+03,3.42498e+03
1.35322e+09,3.18653e+03,3.81708e+03
1.35322e+09,3.14649e+03,4.25236e+03
1.35322e+09,3.10632e+03,4.73545e+03
1.35322e+09,3.06522e+03,5.26858e+03
1.35322e+09,3.02354e+03,5.85729e+03
1.35322e+09,2.98052e+03,6.50289e+03
1.35322e+09,2.93627e+03,7.20950e+03
1.35322e+09,2.89130e+03,7.98378e+03
1.35322e+09,2.84515e+03,8.82665e+03
1.35322e+09,2.86145e+03,8.44535e+03
1.35322e+09,2.90665e+03,7.63075e+03
1.35322e+09,2.95132e+03,6.88762e+03
1.35322e+09,2.99449e+03,6.20645e+03
1.35322e+09,3.03625e+03,5.58451e+03
1.35323e+09,3.07722e+03,5.02027e+03
1.35323e+09,3.11799e+03,4.51084e+03
1.35323e+09,3.15835e+03,4.05099e+03
1.35323e+09,3.19802e+03,3.63542e+03
1.35323e+09,3.23225e+03,3.31683e+03
1.35323e+09,3.19228e+03,3.69620e+03
1.35324e+09,3.15234e+03,4.10434e+03
1.35325e+09,3.11105e+03,4.56730e+03
1.35326e+09,3.06821e+03,5.06883e+03
1.35327e+09,3.03155e+03,5.48336e+03
1.35329e+09,2.99194e+03,5.82426e+03
1.35332e+09,2.97128e+03,5.78365e+03
1.35332e+09,3.00689e+03,5.26878e+03
1.35332e+09,3.04941e+03,4.74305e+03
1.35332e+09,3.09100e+03,4.26524e+03
1.35332e+09,3.13168e+03,3.83192e+03
1.35332e+09,3.17250e+03,3.44177e+03
1.35332e+09,3.21269e+03,3.08922e+03
1.35332e+09,3.25226e+03,2.77104e+03
1.35332e+09,3.23545e+03,2.91225e+03
1.35332e+09,3.19590e+03,3.24642e+03
1.35332e+09,3.15598e+03,3.61712e+03
1.35332e+09,3.11545e+03,4.02744e+03
1.35332e+09,3.07478e+03,4.48247e+03
1.35332e+09,3.03313e+03,4.98384e+03
1.35332e+09,2.99048e+03,5.53520e+03
1.35332e+09,2.94628e+03,6.13763e+03
1.35332e+09,2.90128e+03,6.79736e+03
1.35332e+09,2.85561e+03,7.51939e+03
1.35332e+09,2.80892e+03,8.30463e+03
1.35332e+09,2.76206e+03,9.16291e+03
1.35332e+09,2.75740e+03,9.14368e+03
1.35332e+09,2.80192e+03,8.26889e+03
1.35332e+09,2.84710e+03,7.47733e+03
1.35332e+09,2.89297e+03,6.76159e+03
1.35332e+09,2.93699e+03,6.10096e+03
1.35332e+09,2.98068e+03,5.50060e+03
1.35332e+09,3.02301e+03,4.95203e+03
1.35332e+09,3.06501e+03,4.45529e+03
1.35333e+09,3.10587e+03,4.00395e+03
1.35333e+09,3.14637e+03,3.59627e+03
1.35333e+09,3.12810e+03,3.77342e+03
1.35334e+09,3.08628e+03,4.19270e+03
1.35334e+09,3.04322e+03,4.65726e+03
1.35335e+09,2.99781e+03,5.16112e+03
1.35336e+09,2.94729e+03,5.66486e+03
1.35338e+09,2.89813e+03,5.99560e+03
1.35340e+09,2.83937e+03,6.13719e+03
1.35341e+09,2.81560e+03,5.80498e+03
1.35341e+09,2.85670e+03,5.26783e+03
1.35341e+09,2.90276e+03,4.76403e+03
1.35341e+09,2.94868e+03,4.30493e+03
1.35341e+09,2.99351e+03,3.88429e+03
1.35341e+09,3.03704e+03,3.49953e+03
1.35341e+09,3.07967e+03,3.14944e+03
1.35341e+09,3.12139e+03,2.83154e+03
1.35341e+09,3.16254e+03,2.54415e+03
1.35341e+09,3.12528e+03,2.81763e+03
1.35341e+09,3.08425e+03,3.13548e+03
1.35341e+09,3.04273e+03,3.48685e+03
1.35341e+09,3.00056e+03,3.87428e+03
1.35341e+09,2.95699e+03,4.29838e+03
1.35341e+09,2.91164e+03,4.75985e+03
1.35341e+09,2.86582e+03,5.26544e+03
1.35341e+09,2.81885e+03,5.81486e+03
1.35341e+09,2.77217e+03,6.41859e+03
1.35341e+09,2.72648e+03,7.08656e+03
1.35341e+09,2.68150e+03,7.82368e+03
1.35341e+09,2.63759e+03,8.64030e+03
1.35341e+09,2.59590e+03,9.55645e+03
1.35341e+09,2.57681e+03,9.85833e+03
1.35341e+09,2.61177e+03,8.86373e+03
1.35341e+09,2.65056e+03,7.99123e+03
1.35341e+09,2.69109e+03,7.21175e+03
1.35341e+09,2.73188e+03,6.50638e+03
1.35341e+09,2.77488e+03,5.87804e+03
1.35341e+09,2.81932e+03,5.31388e+03
1.35342e+09,2.86456e+03,4.80434e+03
1.35342e+09,2.90962e+03,4.34021e+03
1.35342e+09,2.95392e+03,3.91629e+03
1.35342e+09,2.99764e+03,3.53031e+03
1.35342e+09,3.01236e+03,3.40081e+03
1.35343e+09,2.96760e+03,3.76958e+03
1.35343e+09,2.92086e+03,4.16834e+03
1.35343e+09,2.87183e+03,4.59573e+03
1.35344e+09,2.81876e+03,5.03940e+03
1.35344e+09,2.76121e+03,5.45675e+03
1.35345e+09,2.75004e+03,5.78287e+03
1.35346e+09,2.83317e+03,5.80498e+03
1.35346e+09,2.89237e+03,5.80511e+03
1.35346e+09,2.95279e+03,5.81064e+03
1.35346e+09,3.01447e+03,5.81619e+03
1.35346e+09,3.07743e+03,5.81947e+03
1.35346e+09,3.14166e+03,5.82337e+03
1.35346e+09,3.20729e+03,5.82543e+03
1.35346e+09,3.27428e+03,5.82878e+03
1.35346e+09,3.34263e+03,5.82986e+03
1.35346e+09,3.41244e+03,5.83075e+03
1.35346e+09,3.48370e+03,5.83319e+03
1.35346e+09,3.55647e+03,5.83282e+03
1.35346e+09,3.63075e+03,5.83383e+03
1.35346e+09,3.70661e+03,5.83358e+03
1.35346e+09,3.78405e+03,5.83197e+03
1.35346e+09,3.86306e+03,5.83159e+03
1.35346e+09,3.94378e+03,5.83610e+03
1.35346e+09,4.02619e+03,5.83019e+03
1.35346e+09,4.11032e+03,5.83575e+03
1.35346e+09,4.19621e+03,5.82884e+03
1.35346e+09,4.28385e+03,5.82930e+03
1.35346e+09,4.37336e+03,5.83499e+03
1.35346e+09,4.46472e+03,5.82931e+03
1.35346e+09,4.55795e+03,5.82599e+03
1.35346e+09,4.65190e+03,5.84687e+03
1.35346e+09,4.73541e+03,6.09876e+03
1.35346e+09,4.82043e+03,6.36150e+03
1.35346e+09,4.74626e+03,6.03416e+03
1.35346e+09,4.67182e+03,5.72451e+03
1.35346e+09,4.73074e+03,5.82908e+03
1.35346e+09,4.82960e+03,5.82385e+03
1.35346e+09,4.93053e+03,5.82089e+03
1.35346e+09,5.03332e+03,5.83776e+03
1.35346e+09,5.13814e+03,5.82166e+03
1.35346e+09,5.24546e+03,5.82193e+03
1.35346e+09,5.35493e+03,5.81792e+03
1.35346e+09,5.46630e+03,5.82043e+03
1.35346e+09,5.57999e+03,5.81997e+03
1.35346e+09,5.69556e+03,5.81847e+03
1.35346e+09,5.81262e+03,5.81083e+03
1.35346e+09,5.93358e+03,5.81458e+03
1.35346e+09,6.05578e+03,5.80944e+03
1.35346e+09,6.18201e+03,5.81120e+03
1.35346e+09,6.31114e+03,5.80685e+03
1.35346e+09,6.44264e+03,5.80849e+03
1.35346e+09,6.57699e+03,5.80344e+03
1.35346e+09,6.71414e+03,5.80099e+03
1.35346e+09,6.85415e+03,5.79991e+03
1.35346e+09,6.99728e+03,5.79616e+03
1.35346e+09,7.14346e+03,5.79151e+03
1.35346e+09,7.29275e+03,5.79556e+03
1.35346e+09,7.44513e+03,5.78787e+03
1.35346e+09,7.60073e+03,5.78642e+03
1.35346e+09,7.75958e+03,5.78597e+03
1.35346e+09,7.92174e+03,5.78354e+03
1.35346e+09,8.08728e+03,5.77683e+03
1.35346e+09,8.25629e+03,5.77210e+03
1.35346e+09,8.42880e+03,5.76316e+03
1.35346e+09,8.60490e+03,5.75291e+03
1.35346e+09,8.78464e+03,5.73751e+03
1.35346e+09,8.96815e+03,5.72339e+03
1.35346e+09,9.15557e+03,5.72338e+03
1.35346e+09,9.34691e+03,5.72416e+03
1.35346e+09,9.54226e+03,5.72494e+03
1.35346e+09,9.74168e+03,5.72572e+03
1.35346e+09,9.94528e+03,5.72650e+03
1.35346e+09,1.01531e+04,5.72728e+03
1.35346e+09,1.03653e+04,5.72806e+03
1.35346e+09,1.05819e+04,5.72884e+03
1.35346e+09,1.08031e+04,5.72962e+03
1.35346e+09,1.10289e+04,5.73040e+03
1.35346e+09,1.12594e+04,5.73118e+03
1.35346e+09,1.14947e+04,5.73197e+03
1.35346e+09,1.17349e+04,5.73275e+03
1.35346e+09,1.19802e+04,5.73353e+03
1.35346e+09,1.22305e+04,5.73431e+03
1.35346e+09,1.24862e+04,5.73509e+03
1.35346e+09,1.27471e+04,5.73587e+03
1.35346e+09,1.30135e+04,5.73665e+03
1.35346e+09,1.32855e+04,5.73743e+03
1.35346e+09,1.35631e+04,5.73640e+03
1.35346e+09,1.38466e+04,5.73589e+03
1.35346e+09,1.41360e+04,5.73647e+03
1.35346e+09,1.44314e+04,5.73704e+03
1.35346e+09,1.47330e+04,5.73761e+03
1.35346e+09,1.50409e+04,5.73818e+03
1.35346e+09,1.53553e+04,5.73838e+03
1.35346e+09,1.56762e+04,5.73828e+03
1.35346e+09,1.60038e+04,5.73837e+03
1.35346e+09,1.63383e+04,5.73865e+03
1.35346e+09,1.66797e+04,5.73832e+03
1.35346e+09,1.70283e+04,5.73856e+03
1.35346e+09,1.73842e+04,5.73833e+03
1.35346e+09,1.77475e+04,5.73827e+03
1.35346e+09,1.81184e+04,5.73785e+03
1.35346e+09,1.84971e+04,5.73763e+03
1.35346e+09,1.88837e+04,5.73844e+03
1.35346e+09,1.92783e+04,5.73678e+03
1.35346e+09,1.96812e+04,5.73633e+03
1.35346e+09,2.00925e+04,5.73565e+03
1.35346e+09,2.05125e+04,5.73474e+03
1.35346e+09,2.09412e+04,5.73322e+03
1.35346e+09,2.13788e+04,5.73209e+03
1.35346e+09,2.18256e+04,5.73049e+03
1.35346e+09,2.22818e+04,5.72927e+03
1.35346e+09,2.27474e+04,5.72794e+03
1.35346e+09,2.32228e+04,5.72612e+03
1.35346e+09,2.37082e+04,5.72462e+03
1.35346e+09,2.42036e+04,5.72306e+03
1.35346e+09,2.47095e+04,5.72104e+03
1.35346e+09,2.52259e+04,5.71920e+03
1.35346e+09,2.57531e+04,5.71677e+03
1.35346e+09,2.62913e+04,5.71420e+03
1.35346e+09,2.68408e+04,5.71177e+03
1.35346e+09,2.74017e+04,5.70885e+03
1.35346e+09,2.79744e+04,5.70589e+03
1.35346e+09,2.85590e+04,5.70272e+03
1.35346e+09,2.91558e+04,5.69873e+03
1.35346e+09,2.97651e+04,5.69427e+03
1.35346e+09,3.03872e+04,5.68994e+03
1.35346e+09,3.10222e+04,5.68605e+03
1.35346e+09,3.16706e+04,5.68227e+03
1.35346e+09,3.23324e+04,5.67823e+03
1.35346e+09,3.30081e+04,5.67392e+03
1.35346e+09,3.36979e+04,5.66957e+03
1.35346e+09,3.44022e+04,5.66507e+03
1.35346e+09,3.51211e+04,5.66033e+03
1.35346e+09,3.58551e+04,5.65551e+03
1.35346e+09,3.66044e+04,5.65053e+03
1.35346e+09,3.73693e+04,5.64528e+03
1.35346e+09,3.81503e+04,5.63998e+03
1.35346e+09,3.89475e+04,5.63438e+03
1.35346e+09,3.97614e+04,5.62849e+03
1.35346e+09,4.05924e+04,5.62247e+03
1.35346e+09,4.14406e+04,5.61617e+03
1.35346e+09,4.23066e+04,5.60946e+03
1.35346e+09,4.31907e+04,5.60254e+03
1.35346e+09,4.40932e+04,5.59528e+03
1.35346e+09,4.35019e+04,5.59295e+03
1.35346e+09,4.26113e+04,5.59167e+03
1.35346e+09,4.23636e+04,5.58895e+03
1.35346e+09,4.32489e+04,5.58468e+03
1.35346e+09,4.41527e+04,5.57974e+03
1.35346e+09,4.50754e+04,5.57414e+03
1.35346e+09,4.60174e+04,5.56764e+03
1.35346e+09,4.69790e+04,5.56083e+03
1.35346e+09,4.77731e+04,5.55395e+03
1.35346e+09,4.67951e+04,5.55238e+03
1.35346e+09,4.63528e+04,5.54973e+03
1.35346e+09,4.73215e+04,5.54459e+03
1.35346e+09,4.83104e+04,5.53853e+03
1.35346e+09,4.93199e+04,5.53167e+03
1.35346e+09,5.03505e+04,5.52425e+03
1.35346e+09,5.14026e+04,5.51583e+03
1.35346e+09,5.11763e+04,5.51145e+03
1.35346e+09,5.03529e+04,5.50931e+03
1.35346e+09,5.14052e+04,5.50345e+03
1.35346e+09,5.24794e+04,5.49626e+03
1.35346e+09,5.35760e+04,5.48771e+03
1.35346e+09,5.46954e+04,5.47837e+03
1.35346e+09,5.50817e+04,5.46943e+03
1.35346e+09,5.49107e+04,5.46114e+03
1.35346e+09,5.60580e+04,5.45187e+03
1.35346e+09,5.72294e+04,5.44241e+03
1.35346e+09,5.84251e+04,5.43175e+03
1.35346e+09,5.96457e+04,5.42025e+03
1.35346e+09,5.92582e+04,5.40984e+03
1.35346e+09,6.04963e+04,5.39906e+03
1.35346e+09,6.17602e+04,5.38736e+03
1.35346e+09,6.30504e+04,5.37416e+03
1.35346e+09,6.32047e+04,5.35919e+03
1.35346e+09,6.45250e+04,5.34559e+03
1.35346e+09,6.58728e+04,5.33135e+03
1.35346e+09,6.72487e+04,5.31627e+03
1.35346e+09,6.83265e+04,5.29011e+03
1.35346e+09,6.97533e+04,5.27288e+03
1.35346e+09,7.12099e+04,5.25495e+03
1.35346e+09,7.25571e+04,5.22571e+03
1.35346e+09,7.40718e+04,5.20576e+03
1.35346e+09,7.56180e+04,5.18481e+03
1.35346e+09,7.71852e+04,5.15149e+03
1.35346e+09,7.87958e+04,5.12794e+03
1.35346e+09,8.04397e+04,5.10306e+03
1.35346e+09,8.21114e+04,5.06623e+03
1.35346e+09,8.38235e+04,5.03809e+03
1.35346e+09,8.55661e+04,4.99880e+03
1.35346e+09,8.73491e+04,4.96736e+03
1.35346e+09,8.91645e+04,4.92646e+03
1.35346e+09,9.10201e+04,4.88960e+03
1.35346e+09,9.29139e+04,4.85193e+03
1.35346e+09,9.48408e+04,4.80370e+03
1.35346e+09,9.68113e+04,4.76122e+03
1.35346e+09,9.88174e+04,4.71119e+03
1.35346e+09,1.00864e+05,4.66009e+03
1.35346e+09,1.02953e+05,4.60867e+03
1.35346e+09,1.05074e+05,4.54598e+03
1.35346e+09,1.07240e+05,4.48453e+03
1.35346e+09,1.09448e+05,4.42213e+03
1.35346e+09,1.11692e+05,4.35210e+03
1.35346e+09,1.13976e+05,4.27850e+03
1.35346e+09,1.16295e+05,4.19911e+03
1.35346e+09,1.18652e+05,4.11536e+03
1.35346e+09,1.21045e+05,4.02764e+03
1.35346e+09,1.23471e+05,3.93484e+03
1.35346e+09,1.25924e+05,3.83536e+03
1.35346e+09,1.28396e+05,3.72857e+03
1.35346e+09,1.30885e+05,3.61589e+03
1.35346e+09,1.33372e+05,3.49401e+03
1.35346e+09,1.35843e+05,3.36348e+03
1.35346e+09,1.38270e+05,3.22280e+03
1.35346e+09,1.40637e+05,3.07414e+03
1.35346e+09,1.42886e+05,2.91547e+03
1.35346e+09,1.44956e+05,2.74745e+03
1.35346e+09,1.46813e+05,2.57437e+03
1.35346e+09,1.48371e+05,2.39794e+03
1.35346e+09,1.49595e+05,2.22285e+03
1.35346e+09,1.50427e+05,2.05274e+03
1.35346e+09,1.50903e+05,1.89169e+03
1.35347e+09,1.51074e+05,1.74178e+03
1.35347e+09,1.50927e+05,1.60367e+03
1.35347e+09,1.50560e+05,1.47722e+03
1.35347e+09,1.49998e+05,1.36180e+03
1.35347e+09,1.49260e+05,1.25668e+03
1.35347e+09,1.48398e+05,1.16074e+03
1.35347e+09,1.47432e+05,1.07311e+03
1.35347e+09,1.46368e+05,9.93093e+02
1.35347e+09,1.45235e+05,9.19799e+02
1.35347e+09,1.44045e+05,8.52568e+02
1.35347e+09,1.42799e+05,7.90893e+02
1.35347e+09,1.41518e+05,7.34143e+02
1.35347e+09,1.40198e+05,6.81940e+02
1.35347e+09,1.38854e+05,6.33801e+02
1.35347e+09,1.37485e+05,5.89400e+02
1.35347e+09,1.36102e+05,5.48353e+02
1.35347e+09,1.34705e+05,5.10412e+02
1.35347e+09,1.33299e+05,4.75289e+02
1.35347e+09,1.31888e+05,4.42737e+02
1.35347e+09,1.30474e+05,4.12553e+02
1.35347e+09,1.29062e+05,3.84521e+02
1.35347e+09,1.27655e+05,3.58467e+02
1.35347e+09,1.26259e+05,3.34212e+02
1.35347e+09,1.24878e+05,3.11594e+02
1.35347e+09,1.23521e+05,2.90451e+02
1.35347e+09,1.22204e+05,2.70613e+02
1.35347e+09,1.20947e+05,2.51902e+02
1.35347e+09,1.19776e+05,2.34168e+02
1.35347e+09,1.18688e+05,2.17409e+02
1.35347e+09,1.17639e+05,2.01756e+02
1.35347e+09,1.16588e+05,1.87265e+02
1.35348e+09,1.15521e+05,1.73888e+02
1.35348e+09,1.14435e+05,1.61551e+02
1.35348e+09,1.13333e+05,1.50158e+02
1.35349e+09,1.12221e+05,1.39625e+02
1.35349e+09,1.11099e+05,1.29885e+02
1.35349e+09,1.09974e+05,1.20860e+02
1.35350e+09,1.08846e+05,1.12494e+02
1.35350e+09,1.07717e+05,1.04738e+02
1.35350e+09,1.06589e+05,9.75367e+01
1.35351e+09,1.05465e+05,9.08498e+01
1.35351e+09,1.04342e+05,8.46403e+01
1.35352e+09,1.03223e+05,7.88702e+01
1.35352e+09,1.02110e+05,7.35060e+01
1.35353e+09,1.01000e+05,6.85193e+01
1.35354e+09,9.98978e+04,6.38791e+01
1.35354e+09,9.88008e+04,5.95631e+01
1.35355e+09,9.77100e+04,5.55473e+01
1.35356e+09,9.66274e+04,5.18076e+01
1.35357e+09,9.55498e+04,4.83287e+01
1.35358e+09,9.44804e+04,4.50881e+01
1.35359e+09,9.34192e+04,4.20693e+01
1.35360e+09,9.23638e+04,3.92594e+01
1.35361e+09,9.13172e+04,3.66405e+01
1.35362e+09,9.02777e+04,3.42012e+01
1.35363e+09,8.92455e+04,3.19286e+01
1.35365e+09,8.82213e+04,2.98105e+01
1.35366e+09,8.72045e+04,2.78367e+01
1.35368e+09,8.61952e+04,2.59970e+01
1.35369e+09,8.51937e+04,2.42820e+01
1.35371e+09,8.42001e+04,2.26829e+01
1.35373e+09,8.32133e+04,2.11925e+01
1.35375e+09,8.22344e+04,1.98025e+01
1.35377e+09,8.12636e+04,1.85058e+01
1.35379e+09,8.02992e+04,1.72972e+01
1.35381e+09,7.93433e+04,1.61692e+01
1.35384e+09,7.83939e+04,1.51174e+01
1.35386e+09,7.74526e+04,1.41358e+01
1.35388e+09,7.65189e+04,1.32198e+01
1.35391e+09,7.55923e+04,1.23651e+01
1.35394e+09,7.46739e+04,1.15671e+01
1.35397e+09,7.37623e+04,1.08225e+01
1.35400e+09,7.28587e+04,1.01271e+01
1.35403e+09,7.19622e+04,9.47788e+00
1.35406e+09,7.10740e+04,8.87136e+00
1.35409e+09,7.01933e+04,8.30489e+00
1.35412e+09,6.93200e+04,7.77578e+00
1.35416e+09,6.84547e+04,7.28130e+00
1.35419e+09,6.75971e+04,6.81924e+00
1.35423e+09,6.67471e+04,6.38743e+00
1.35427e+09,6.59048e+04,5.98379e+00
1.35431e+09,6.50706e+04,5.60636e+00
1.35435e+09,6.42445e+04,5.25335e+00
1.35440e+09,6.34261e+04,4.92326e+00
